id,cltv
99181,95286.21895203012
99182,104219.62733707073
99183,121526.38944536784
99184,101167.35759019999
99185,115360.11024165653
99186,112761.7170390522
99187,144864.6881049606
99188,150022.07858539038
99189,52753.34578099553
99190,143209.87003561665
99191,54198.193710298954
99192,55148.71213763184
99193,118061.51892914527
99194,56812.69266288177
99195,56620.36411563146
99196,48581.48633924493
99197,125041.962651082
99198,51771.99949233869
99199,46334.32863540098
99200,125006.76020662341
99201,48653.93672398313
99202,112761.7170390522
99203,127015.00704876894
99204,48398.668895655486
99205,139793.5945889703
99206,100129.27697095802
99207,123534.63628751336
99208,106328.49331372569
99209,114574.29916733892
99210,148180.09204523842
99211,139793.5945889703
99212,49102.16110274265
99213,121870.65576226346
99214,64168.90936148056
99215,47249.3522362856
99216,48429.52320494653
99217,133199.07150980362
99218,142878.78300970246
99219,125634.33999797323
99220,118492.47781058522
99221,123983.18867161594
99222,95704.01302194073
99223,59268.9977213466
99224,100129.27697095802
99225,151318.87225807522
99226,110324.46206385548
99227,86448.0692453272
99228,100129.27697095802
99229,95518.81282937688
99230,48554.20225457658
99231,46032.74476546932
99232,129591.03202656162
99233,132350.6082728415
99234,137821.39887167217
99235,121870.65576226346
99236,114574.29916733892
99237,95791.07360058674
99238,130134.44249180188
99239,123722.24844272771
99240,48554.20225457658
99241,95518.81282937688
99242,48569.368397562415
99243,50752.061120239414
99244,132396.57762621393
99245,51771.99949233869
99246,60017.13635271104
99247,50454.00744383074
99248,126670.74073187332
99249,94528.18071420857
99250,95704.01302194073
99251,53435.98001758861
99252,51089.36525574561
99253,61096.83776372817
99254,50986.46874853962
99255,48472.66960716365
99256,132006.3419559459
99257,146846.7956725293
99258,93181.6423903052
99259,125647.16919686584
99260,123970.35947272333
99261,52753.34578099553
99262,112761.7170390522
99263,92961.87771185105
99264,121870.65576226346
99265,123983.18867161594
99266,121870.65576226346
99267,54511.06361030607
99268,98072.35606224346
99269,144864.6881049606
99270,142033.0970279228
99271,116622.35772873291
99272,51634.08938253457
99273,124557.6890294925
99274,129935.29834345724
99275,120603.7931135166
99276,95864.86612028218
99277,116609.5285298403
99278,51771.99949233869
99279,49264.713916162684
99280,133199.07150980362
99281,121526.38944536784
99282,108159.33022031271
99283,149835.70399920252
99284,121870.65576226346
99285,46295.39204344148
99286,114412.8683654095
99287,48177.496691409106
99288,95704.01302194073
99289,108813.96037745188
99290,91811.01588184033
99291,122254.9444398739
99292,113946.57649697099
99293,112573.18215429876
99294,52753.34578099553
99295,48615.00013202363
99296,50310.126592200795
99297,132006.3419559459
99298,123722.24844272771
99299,92961.87771185105
99300,154827.98670996775
99301,123377.98212583209
99302,48581.48633924493
99303,116238.27969258883
99304,100129.27697095802
99305,119938.70829118144
99306,110660.79433021398
99307,114425.6975643021
99308,53132.46961396338
99309,114574.29916733892
99310,51089.36525574561
99311,132450.90452599578
99312,120603.7931135166
99313,130694.88148386724
99314,112808.43059680458
99315,55148.71213763184
99316,146826.02026949817
99317,49904.76761225346
99318,114574.29916733892
99319,118508.63092058891
99320,95645.10144182802
99321,95606.32577367347
99322,121870.65576226346
99323,148180.09204523842
99324,103038.68632218256
99325,53197.9443973826
99326,125647.16919686584
99327,48437.60548761499
99328,110773.42922490464
99329,51056.34888866141
99330,51394.14544136202
99331,108397.14153072334
99332,144353.82027919224
99333,95716.84222083334
99334,134060.55815146375
99335,51095.28548062091
99336,48997.00264546278
99337,138129.61406372045
99338,51394.56854935249
99339,123983.18867161594
99340,50752.061120239414
99341,48653.93672398313
99342,116678.67038382535
99343,115010.48878574224
99344,114574.29916733892
99345,55977.57850576452
99346,95704.01302194073
99347,125041.962651082
99348,151241.54342463822
99349,123970.35947272333
99350,143173.27532154825
99351,51169.522304306876
99352,123722.24844272771
99353,132396.57762621393
99354,123970.35947272333
99355,51233.246107375555
99356,92974.70691074365
99357,110618.3759623896
99358,109010.59755596166
99359,59671.32729851488
99360,143741.1523331621
99361,142613.80323842927
99362,147052.74295050558
99363,96822.13902628627
99364,112748.88784015959
99365,48569.368397562415
99366,106328.49331372569
99367,50454.00744383074
99368,51268.78696119818
99369,110760.60002601203
99370,123970.35947272333
99371,150316.57089723618
99372,51092.07885515557
99373,114178.7342919889
99374,94195.25563937482
99375,110647.96513132137
99376,53617.247134408106
99377,136120.89616387413
99378,46037.974384409936
99379,103286.64762840595
99380,49849.970680818
99381,132350.6082728415
99382,111124.34946369249
99383,110647.96513132137
99384,138473.88038061603
99385,112730.76324435818
99386,133543.3378266992
99387,52751.02922132815
99388,50986.46874853962
99389,129011.93202799492
99390,103038.68632218256
99391,59764.026175371706
99392,138473.88038061603
99393,95386.56109521931
99394,132234.0742234225
99395,114561.46996844631
99396,108801.13117855927
99397,48033.61583977916
99398,128686.63464172171
99399,55536.998908390764
99400,116225.45049369622
99401,138473.88038061603
99402,48437.60548761499
99403,113669.42007449368
99404,95645.10144182802
99405,98330.89640885218
99406,48472.66960716365
99407,47752.20064729291
99408,121526.38944536784
99409,119173.07639383934
99410,150621.4487312818
99411,95716.84222083334
99412,116609.5285298403
99413,95716.84222083334
99414,150965.71504817737
99415,98330.89640885218
99416,106328.49331372569
99417,151201.15110361937
99418,97036.22142208049
99419,51092.07885515557
99420,111057.00673118197
99421,52416.041645489335
99422,150316.57089723618
99423,108813.96037745188
99424,63418.87507097697
99425,52636.78920177377
99426,116609.5285298403
99427,129030.90095861733
99428,114425.6975643021
99429,132438.07532710317
99430,52578.112377420715
99431,47318.628809037604
99432,125634.33999797323
99433,52877.298961401095
99434,55872.16694717195
99435,52616.99782149175
99436,54237.67414976388
99437,60739.349351224504
99438,152718.7673224727
99439,108415.64423516959
99440,132350.6082728415
99441,123377.98212583209
99442,151182.89606596803
99443,112748.88784015959
99444,155703.76882002692
99445,51092.07885515557
99446,116609.5285298403
99447,127107.68502203024
99448,129030.90095861733
99449,100142.10616985062
99450,100129.27697095802
99451,51273.34597197505
99452,103291.77810791369
99453,95704.01302194073
99454,138129.61406372045
99455,100142.10616985062
99456,139793.5945889703
99457,62527.61954462036
99458,52352.94606822954
99459,55320.70809912295
99460,54300.76972702369
99461,114705.96821067858
99462,122046.27656936199
99463,149189.22180250334
99464,123808.3271224865
99465,49506.150750578476
99466,121870.65576226346
99467,125041.962651082
99468,98041.1834610124
99469,97036.22142208049
99470,54237.67414976388
99471,123983.18867161594
99472,58659.974271211664
99473,150965.71504817737
99474,121511.53839916647
99475,95716.84222083334
99476,55310.858647329405
99477,134014.5887980913
99478,121870.65576226346
99479,125041.962651082
99480,53904.707168925
99481,56172.85971096525
99482,103291.77810791369
99483,52636.78920177377
99484,95704.01302194073
99485,50310.126592200795
99486,49668.70356399851
99487,96587.25426103132
99488,130134.44249180188
99489,48433.73301520415
99490,95716.84222083334
99491,47245.027564271055
99492,49849.970680818
99493,54706.8418316431
99494,142613.80323842927
99495,100600.8526613818
99496,107176.59280209217
99497,49506.150750578476
99498,108052.26393106287
99499,49362.26989894853
99500,52325.63293741856
99501,95704.01302194073
99502,132350.6082728415
99503,114425.6975643021
99504,93194.47158919781
99505,129030.90095861733
99506,132350.6082728415
99507,118286.33825398282
99508,134060.55815146375
99509,111182.04636873324
99510,95716.84222083334
99511,112761.7170390522
99512,48249.947076147306
99513,129030.90095861733
99514,110647.96513132137
99515,123377.98212583209
99516,126049.67926326298
99517,112761.7170390522
99518,125563.35888092223
99519,151748.79782601463
99520,48653.93672398313
99521,51038.36456491191
99522,123534.63628751336
99523,114561.46996844631
99524,149189.22180250334
99525,95704.01302194073
99526,112748.88784015959
99527,130134.44249180188
99528,98330.89640885218
99529,106328.49331372569
99530,125386.22896797761
99531,132396.57762621393
99532,51771.99949233869
99533,95286.21895203012
99534,123983.18867161594
99535,59386.40814115077
99536,140118.4836964047
99537,50113.98970891459
99538,114425.6975643021
99539,54271.066462676885
99540,116238.27969258883
99541,52535.832428076086
99542,49797.10174020052
99543,49467.214158618975
99544,92961.87771185105
99545,52877.298961401095
99546,111069.83593007458
99547,119173.07639383934
99548,50739.05757633603
99549,116225.45049369622
99550,51771.99949233869
99551,52352.94606822954
99552,49653.22088857058
99553,51089.36525574561
99554,108003.19100889827
99555,114926.99025672046
99556,132006.3419559459
99557,47174.74795740766
99558,48653.93672398313
99559,51771.99949233869
99560,47318.628809037604
99561,59574.6505377886
99562,49706.10890531422
99563,152595.8513605987
99564,54300.76972702369
99565,132006.3419559459
99566,98028.3542621198
99567,112573.18215429876
99568,50752.061120239414
99569,48372.93513775709
99570,125647.16919686584
99571,95704.01302194073
99572,95803.90279947934
99573,127532.85752805961
99574,112761.7170390522
99575,121129.01007053578
99576,112748.88784015959
99577,143197.04083672405
99578,123970.35947272333
99579,48554.20225457658
99580,102265.36964226313
99581,94195.25563937482
99582,93497.20524725244
99583,119945.36221307366
99584,50687.15042738229
99585,151318.87225807522
99586,142033.0970279228
99587,141871.42257922114
99588,125693.13855023826
99589,48398.668895655486
99590,48615.00013202363
99591,130774.09480185312
99592,100129.27697095802
99593,102837.41163167567
99594,100688.48976147795
99595,121870.65576226346
99596,108801.13117855927
99597,123377.98212583209
99598,140137.86090586588
99599,116328.50826091849
99600,113946.57649697099
99601,110760.60002601203
99602,98028.3542621198
99603,110311.63286496287
99604,101029.34543180313
99605,130747.2217292672
99606,58659.974271211664
99607,132450.90452599578
99608,119893.811933156
99609,50530.68392504795
99610,95716.84222083334
99611,149769.9280130098
99612,112761.7170390522
99613,104665.15390264237
99614,61363.92425583216
99615,98330.89640885218
99616,130350.61516697162
99617,98041.1834610124
99618,98041.1834610124
99619,51497.74142303077
99620,130774.09480185312
99621,116724.10177667599
99622,95716.84222083334
99623,53656.72757387303
99624,108801.13117855927
99625,53341.825249012545
99626,60787.403614003386
99627,51953.26660915818
99628,152144.20038317572
99629,108801.13117855927
99630,48472.66960716365
99631,46110.42476914814
99632,143173.27532154825
99633,114092.0257981982
99634,50752.061120239414
99635,112761.7170390522
99636,55872.16694717195
99637,108397.14153072334
99638,102265.36964226313
99639,125163.08902658112
99640,51167.73586535911
99641,95704.01302194073
99642,49506.150750578476
99643,149358.98447180464
99644,48472.66960716365
99645,132450.90452599578
99646,113688.03615036227
99647,138473.88038061603
99648,95704.01302194073
99649,113949.59563755537
99650,95704.01302194073
99651,130350.61516697162
99652,132127.92224413817
99653,51233.246107375555
99654,60920.74434499947
99655,51394.14544136202
99656,123377.98212583209
99657,51257.79748185823
99658,48249.947076147306
99659,129599.84706856898
99660,108899.5310584411
99661,95606.32577367347
99662,125163.08902658112
99663,48249.947076147306
99664,114425.6975643021
99665,123534.63628751336
99666,56371.85899525253
99667,47426.29468109054
99668,53837.99469069252
99669,119387.11043407314
99670,116164.88898615606
99671,125680.30935134566
99672,48542.54974728543
99673,132438.07532710317
99674,120249.82977505069
99675,131535.0909845538
99676,123190.36997061774
99677,130786.92400074573
99678,54172.49216737708
99679,150142.0672496419
99680,116238.27969258883
99681,47466.84919088493
99682,130504.10257424074
99683,51336.61358966775
99684,139793.5945889703
99685,123970.35947272333
99686,141871.42257922114
99687,125634.33999797323
99688,143631.26100600258
99689,117213.25083433058
99690,121870.65576226346
99691,108801.13117855927
99692,139485.379396922
99693,92974.70691074365
99694,52616.99782149175
99695,59386.40814115077
99696,49653.22088857058
99697,123970.35947272333
99698,51624.76454131531
99699,47355.57604390226
99700,118492.47781058522
99701,48033.61583977916
99702,125647.16919686584
99703,108813.96037745188
99704,130786.92400074573
99705,112748.88784015959
99706,116672.77457781411
99707,51497.74142303077
99708,114092.0257981982
99709,53520.39842752983
99710,113949.59563755537
99711,49970.10885728464
99712,48735.030341071186
99713,64042.96751080936
99714,52616.99782149175
99715,123722.24844272771
99716,51771.99949233869
99717,125647.16919686584
99718,98330.89640885218
99719,142033.0970279228
99720,48653.93672398313
99721,49849.970680818
99722,95716.84222083334
99723,155703.76882002692
99724,118492.47781058522
99725,137477.1325547766
99726,123970.35947272333
99727,150142.0672496419
99728,47355.57604390226
99729,49889.02938734383
99730,151241.54342463822
99731,124029.15802498836
99732,98586.65461924922
99733,49849.970680818
99734,96587.25426103132
99735,103770.43956115119
99736,130121.61329290927
99737,154638.84678345264
99738,51497.74142303077
99739,50752.061120239414
99740,127015.00704876894
99741,150660.83721413175
99742,115629.72516132874
99743,51089.36525574561
99744,51089.36525574561
99745,100945.11897827742
99746,124091.93976091553
99747,100142.10616985062
99748,50310.126592200795
99749,49811.0340888585
99750,48615.00013202363
99751,48581.48633924493
99752,150660.83721413175
99753,133670.32248119573
99754,133670.32248119573
99755,98028.3542621198
99756,60739.349351224504
99757,116225.45049369622
99758,95704.01302194073
99759,95299.04815092272
99760,49849.970680818
99761,120603.7931135166
99762,125379.10307221762
99763,47318.628809037604
99764,130786.92400074573
99765,59945.405825515
99766,56005.49970150067
99767,54222.997495141535
99768,46948.673313280015
99769,98072.35606224346
99770,56008.2647990005
99771,123190.36997061774
99772,125351.02652351903
99773,53435.98001758861
99774,95704.01302194073
99775,57536.14747242188
99776,114350.56614480691
99777,108801.13117855927
99778,111064.28728116264
99779,59945.405825515
99780,107163.76360319956
99781,128081.8363302761
99782,123983.18867161594
99783,51670.311831636456
99784,94195.25563937482
99785,130350.61516697162
99786,150621.4487312818
99787,112748.88784015959
99788,54418.941266583366
99789,102265.36964226313
99790,52534.213185049026
99791,133670.32248119573
99792,132006.3419559459
99793,53299.58925420308
99794,51394.58555297065
99795,52951.202497143895
99796,94195.25563937482
99797,123970.35947272333
99798,114561.46996844631
99799,107781.88723134898
99800,54223.02338705694
99801,53161.72194828069
99802,146034.2967463214
99803,112748.88784015959
99804,104232.45653596334
99805,123983.18867161594
99806,49440.26127653737
99807,130350.61516697162
99808,51167.73586535911
99809,121569.54398340498
99810,100129.27697095802
99811,51801.37497750891
99812,123377.98212583209
99813,125351.02652351903
99814,98041.1834610124
99815,48615.00013202363
99816,119173.07639383934
99817,138129.61406372045
99818,53828.14523889897
99819,51167.73586535911
99820,120590.963914624
99821,100142.10616985062
99822,129352.33355521665
99823,120590.963914624
99824,98330.89640885218
99825,45999.63963912061
99826,50714.8303853589
99827,129969.6525374474
99828,113857.70373257832
99829,95716.84222083334
99830,94208.08483826743
99831,100129.27697095802
99832,130694.88148386724
99833,130694.88148386724
99834,48175.16683702232
99835,123534.63628751336
99836,155670.1642181032
99837,132006.3419559459
99838,149533.4881193989
99839,108003.19100889827
99840,48542.54974728543
99841,130694.88148386724
99842,65384.71399220368
99843,110038.57375141326
99844,96822.13902628627
99845,49629.76697203901
99846,60787.403614003386
99847,49849.970680818
99848,128686.63464172171
99849,48176.31535617261
99850,142613.80323842927
99851,156394.18798436163
99852,92961.87771185105
99853,123377.98212583209
99854,95386.56109521931
99855,98330.89640885218
99856,48581.48633924493
99857,48581.48633924493
99858,150621.4487312818
99859,48958.2802511127
99860,48569.368397562415
99861,103630.91394530157
99862,102265.36964226313
99863,111724.71851253272
99864,124485.0676285472
99865,48472.66960716365
99866,108052.26393106287
99867,132350.6082728415
99868,132183.5581618267
99869,46284.32851690982
99870,132006.3419559459
99871,132006.3419559459
99872,143160.44612265565
99873,132127.92224413817
99874,51496.33777375754
99875,138473.88038061603
99876,49797.10174020052
99877,48554.20225457658
99878,98330.89640885218
99879,53656.72757387303
99880,58924.775573442246
99881,125351.02652351903
99882,49102.16110274265
99883,101861.70073732117
99884,150162.09281560703
99885,49040.284596488695
99886,133670.32248119573
99887,48472.66960716365
99888,98330.89640885218
99889,138129.61406372045
99890,52760.8786731217
99891,134014.5887980913
99892,58293.61497745977
99893,121794.49692279278
99894,51974.10711745072
99895,123983.18867161594
99896,51497.74142303077
99897,107163.76360319956
99898,123722.24844272771
99899,123983.18867161594
99900,114561.46996844631
99901,48542.54974728543
99902,144864.6881049606
99903,51089.36525574561
99904,51670.311831636456
99905,49970.10885728464
99906,48437.60548761499
99907,123499.10850133121
99908,122254.9444398739
99909,129030.90095861733
99910,112730.76324435818
99911,104232.45653596334
99912,134014.5887980913
99913,46334.32863540098
99914,51056.34888866141
99915,47426.29468109054
99916,48653.93672398313
99917,111774.2901475524
99918,108813.96037745188
99919,112808.43059680458
99920,98330.89640885218
99921,48581.48633924493
99922,102837.41163167567
99923,95704.01302194073
99924,103286.64762840595
99925,118273.50905509021
99926,114412.8683654095
99927,136755.2287509305
99928,118500.69687005179
99929,125006.76020662341
99930,128686.63464172171
99931,48735.030341071186
99932,129030.90095861733
99933,121870.65576226346
99934,49230.04248839253
99935,62928.19226815745
99936,53656.72757387303
99937,151201.15110361937
99938,48919.3436591532
99939,98774.13597328209
99940,110324.46206385548
99941,47593.17216652513
99942,123722.24844272771
99943,114574.29916733892
99944,143219.10149879722
99945,132350.6082728415
99946,98072.35606224346
99947,93181.6423903052
99948,143197.04083672405
99949,48177.496691409106
99950,149014.71815490906
99951,97619.7355382151
99952,150660.83721413175
99953,48615.00013202363
99954,123722.24844272771
99955,95704.01302194073
99956,56172.85971096525
99957,129030.90095861733
99958,108801.13117855927
99959,154878.44069492642
99960,48581.48633924493
99961,121870.65576226346
99962,52470.23659366489
99963,60459.47665719737
99964,95803.90279947934
99965,98072.35606224346
99966,132438.07532710317
99967,134014.5887980913
99968,138473.88038061603
99969,48581.48633924493
99970,92974.70691074365
99971,66121.5097701735
99972,92961.87771185105
99973,132350.6082728415
99974,119316.13508945286
99975,98330.89640885218
99976,119793.74306792636
99977,49791.181515325225
99978,132350.6082728415
99979,123722.24844272771
99980,54861.92492263253
99981,125041.962651082
99982,148275.02262971818
99983,114574.29916733892
99984,104561.00660401635
99985,123722.24844272771
99986,50310.126592200795
99987,95864.86612028218
99988,142045.9262268154
99989,122033.44737046938
99990,52389.717011078006
99991,125386.22896797761
99992,48653.93672398313
99993,130582.91735082513
99994,125351.02652351903
99995,50021.20785242822
99996,49506.150750578476
99997,127015.00704876894
99998,52352.94606822954
99999,53334.29235688638
100000,118836.74412748084
100001,51092.07885515557
100002,149189.22180250334
100003,132421.085597841
100004,94208.08483826743
100005,116622.35772873291
100006,134014.5887980913
100007,49668.70356399851
100008,125634.33999797323
100009,121870.65576226346
100010,123983.18867161594
100011,139141.11308002644
100012,130694.88148386724
100013,47499.45689553221
100014,63271.169826564146
100015,49811.0340888585
100016,135837.9622521044
100017,125680.30935134566
100018,110311.63286496287
100019,119918.85810500162
100020,114561.46996844631
100021,54271.066462676885
100022,101167.35759019999
100023,108801.13117855927
100024,48735.030341071186
100025,95606.32577367347
100026,95716.84222083334
100027,132350.6082728415
100028,48656.67917316082
100029,92961.87771185105
100030,129030.90095861733
100031,49849.970680818
100032,95704.01302194073
100033,54016.92659347946
100034,108813.96037745188
100035,47129.9404300995
100036,143219.10149879722
100037,53435.98001758861
100038,150022.07858539038
100039,126840.12894312128
100040,47318.628809037604
100041,93194.47158919781
100042,50942.13030472224
100043,58989.12502731946
100044,52636.78920177377
100045,51233.246107375555
100046,138129.61406372045
100047,49440.26127653737
100048,100129.27697095802
100049,125006.76020662341
100050,112748.88784015959
100051,51670.311831636456
100052,47426.29468109054
100053,132006.3419559459
100054,52756.05938040549
100055,117231.98736833404
100056,106328.49331372569
100057,133829.65042661485
100058,141871.42257922114
100059,134014.5887980913
100060,49467.214158618975
100061,126670.74073187332
100062,98072.35606224346
100063,54589.51312652638
100064,149189.22180250334
100065,112748.88784015959
100066,113152.6969137002
100067,151234.81367119282
100068,132450.90452599578
100069,97036.22142208049
100070,46272.40048199702
100071,130774.09480185312
100072,149189.22180250334
100073,112748.88784015959
100074,60787.403614003386
100075,133716.29183456817
100076,132421.085597841
100077,136891.7152389166
100078,53098.046517685536
100079,132438.07532710317
100080,52636.78920177377
100081,51771.99949233869
100082,122415.97569910008
100083,51771.99949233869
100084,121526.38944536784
100085,132350.6082728415
100086,47318.628809037604
100087,95645.10144182802
100088,53132.46961396338
100089,132006.3419559459
100090,95704.01302194073
100091,95704.01302194073
100092,120603.7931135166
100093,133670.32248119573
100094,64156.835763146126
100095,48249.947076147306
100096,47426.29468109054
100097,148180.09204523842
100098,134060.55815146375
100099,138129.61406372045
100100,61234.37780524961
100101,139485.379396922
100102,124016.32882609575
100103,51634.08938253457
100104,98330.89640885218
100105,102278.19884115574
100106,150965.71504817737
100107,132006.3419559459
100108,149533.4881193989
100109,98072.35606224346
100110,132350.6082728415
100111,48581.48633924493
100112,123983.18867161594
100113,54861.92492263253
100114,97036.22142208049
100115,123190.36997061774
100116,143644.09020489518
100117,49849.970680818
100118,127015.00704876894
100119,142626.63243732188
100120,95645.10144182802
100121,152110.595781252
100122,49730.1649161121
100123,134136.16908628357
100124,48211.010484187806
100125,95704.01302194073
100126,92974.70691074365
100127,150162.09281560703
100128,150044.37166115118
100129,51771.99949233869
100130,48249.947076147306
100131,114495.97922918269
100132,132350.6082728415
100133,95864.86612028218
100134,123970.35947272333
100135,123722.24844272771
100136,106328.49331372569
100137,133199.07150980362
100138,54053.697536327934
100139,49730.1649161121
100140,95716.84222083334
100141,51771.99949233869
100142,130134.44249180188
100143,136410.9624340349
100144,108718.54301083264
100145,123722.24844272771
100146,51688.28433071013
100147,53837.99469069252
100148,49977.92982669513
100149,110760.60002601203
100150,102912.35402963868
100151,48472.66960716365
100152,121129.01007053578
100153,53947.238686762714
100154,47174.74795740766
100155,52636.78920177377
100156,123808.3271224865
100157,125647.16919686584
100158,100129.27697095802
100159,128686.63464172171
100160,63500.50788495231
100161,143046.43959876793
100162,98330.89640885218
100163,48626.956552404496
100164,129030.90095861733
100165,48472.66960716365
100166,123970.35947272333
100167,48472.66960716365
100168,56172.85971096525
100169,132183.5581618267
100170,52616.99782149175
100171,95645.10144182802
100172,95716.84222083334
100173,149014.71815490906
100174,142045.9262268154
100175,135130.83830636018
100176,112761.7170390522
100177,150022.07858539038
100178,46349.98007403662
100179,123499.10850133121
100180,108801.13117855927
100181,129030.90095861733
100182,107396.35748054633
100183,123983.18867161594
100184,51163.82872446595
100185,50752.26802204643
100186,111121.89149294735
100187,113946.57649697099
100188,48653.93672398313
100189,132350.6082728415
100190,54888.523758180105
100191,54888.523758180105
100192,132350.6082728415
100193,111787.119346445
100194,63385.648945084155
100195,49849.970680818
100196,51336.61358966775
100197,116609.5285298403
100198,141858.59338032853
100199,112761.7170390522
100200,123590.41070543462
100201,48581.48633924493
100202,49849.970680818
100203,114350.56614480691
100204,130238.6510339295
100205,98028.3542621198
100206,143173.27532154825
100207,129030.90095861733
100208,100142.10616985062
100209,51089.36525574561
100210,132438.07532710317
100211,53048.47771877508
100212,45599.931539102174
100213,48175.16683702232
100214,139526.2482248012
100215,129552.77001482654
100216,50505.65660056229
100217,46334.32863540098
100218,50639.29766521883
100219,95704.01302194073
100220,123377.98212583209
100221,54877.422904057945
100222,109243.19143330843
100223,133670.32248119573
100224,119594.44197428582
100225,109243.19143330843
100226,95386.56109521931
100227,134014.5887980913
100228,119036.58014100074
100229,47318.628809037604
100230,95716.84222083334
100231,132686.81595085812
100232,112761.7170390522
100233,150044.37166115118
100234,95864.86612028218
100235,129935.29834345724
100236,141751.43391496962
100237,51771.99949233869
100238,48542.54974728543
100239,52058.31676530423
100240,95704.01302194073
100241,96822.13902628627
100242,125351.02652351903
100243,116622.35772873291
100244,132350.6082728415
100245,52753.34578099553
100246,102278.19884115574
100247,123983.18867161594
100248,54237.67414976388
100249,98072.35606224346
100250,56695.97505045124
100251,121526.38944536784
100252,97049.0506209731
100253,106328.49331372569
100254,125041.962651082
100255,157674.72499889618
100256,50947.53215658012
100257,47466.84919088493
100258,50986.46874853962
100259,110311.63286496287
100260,113688.03615036227
100261,125647.16919686584
100262,133199.07150980362
100263,51771.99949233869
100264,49362.26989894853
100265,60017.33749073829
100266,48569.368397562415
100267,123983.18867161594
100268,140137.86090586588
100269,148894.72949065754
100270,154115.15656204498
100271,111215.07735703247
100272,51497.74142303077
100273,102189.81394421309
100274,114425.6975643021
100275,114350.56614480691
100276,51688.28433071013
100277,130694.88148386724
100278,110038.57375141326
100279,100129.27697095802
100280,131785.59381815928
100281,103286.64762840595
100282,49467.214158618975
100283,129030.90095861733
100284,109062.80932772826
100285,96587.25426103132
100286,125647.16919686584
100287,136143.61606986582
100288,116609.5285298403
100289,58941.07076454058
100290,138473.88038061603
100291,109243.19143330843
100292,49849.970680818
100293,130350.61516697162
100294,49362.26989894853
100295,139485.379396922
100296,104219.62733707073
100297,47064.10207494983
100298,130350.61516697162
100299,100142.10616985062
100300,122221.93914246153
100301,139870.5145416968
100302,125041.962651082
100303,143197.04083672405
100304,51043.64831056463
100305,98041.1834610124
100306,47318.628809037604
100307,51837.75915794692
100308,132127.92224413817
100309,51233.246107375555
100310,133670.32248119573
100311,53656.72757387303
100312,98028.3542621198
100313,48581.48633924493
100314,108813.96037745188
100315,125647.16919686584
100316,155069.1907958113
100317,117993.56455581183
100318,49629.76697203901
100319,53837.99469069252
100320,149014.71815490906
100321,157674.72499889618
100322,121870.65576226346
100323,48653.93672398313
100324,50752.061120239414
100325,51771.99949233869
100326,110311.63286496287
100327,49506.150750578476
100328,150609.8958840375
100329,98330.89640885218
100330,52760.8786731217
100331,140224.08773082463
100332,52760.8786731217
100333,47426.29468109054
100334,144864.6881049606
100335,102265.36964226313
100336,61967.45454062273
100337,48249.947076147306
100338,114582.72393982483
100339,130774.09480185312
100340,50986.46874853962
100341,149533.4881193989
100342,122267.7736387665
100343,139909.44737481765
100344,48653.93672398313
100345,111227.90655592507
100346,48581.48633924493
100347,123534.63628751336
100348,114574.29916733892
100349,152093.0641429102
100350,47426.29468109054
100351,51670.311831636456
100352,52951.202497143895
100353,108801.13117855927
100354,146021.4675474288
100355,100129.27697095802
100356,48581.48633924493
100357,130694.88148386724
100358,123722.24844272771
100359,127015.00704876894
100360,104074.6470458263
100361,120590.963914624
100362,123970.35947272333
100363,102265.36964226313
100364,49506.150750578476
100365,50758.9532142625
100366,114228.63286501361
100367,153480.18252593602
100368,105815.34359943905
100369,144771.43929962802
100370,120201.45003266557
100371,120603.7931135166
100372,100129.27697095802
100373,141871.42257922114
100374,139141.11308002644
100375,129879.81647953624
100376,103630.91394530157
100377,123534.63628751336
100378,48433.73301520415
100379,129011.93202799492
100380,53904.707168925
100381,53837.99469069252
100382,124029.15802498836
100383,152093.0641429102
100384,116887.72105143842
100385,112748.88784015959
100386,47318.628809037604
100387,153721.66125245823
100388,130350.61516697162
100389,64370.42348669004
100390,112761.7170390522
100391,155670.1642181032
100392,134014.5887980913
100393,121870.65576226346
100394,54313.5979805146
100395,124104.76895980813
100396,95716.84222083334
100397,101677.60604259315
100398,52616.99782149175
100399,112761.7170390522
100400,95704.01302194073
100401,61282.432068028495
100402,132438.07532710317
100403,123511.93770022382
100404,120603.7931135166
100405,151201.15110361937
100406,112573.18215429876
100407,52616.99782149175
100408,112194.14854270905
100409,142066.02548319745
100410,52751.02922132815
100411,96362.97233324147
100412,132006.3419559459
100413,144864.6881049606
100414,144758.61010073542
100415,121790.30097164569
100416,112761.7170390522
100417,121526.38944536784
100418,138473.88038061603
100419,102958.53442151402
100420,51953.26660915818
100421,49730.1649161121
100422,150660.83721413175
100423,127713.03677586424
100424,131210.50807997255
100425,114574.29916733892
100426,130852.56484228345
100427,51771.99949233869
100428,110760.60002601203
100429,103630.91394530157
100430,95386.56109521931
100431,53656.72757387303
100432,116672.77457781411
100433,96822.13902628627
100434,108409.97072961595
100435,108801.13117855927
100436,117009.30133963062
100437,132438.07532710317
100438,61242.18799031698
100439,110311.63286496287
100440,59696.11834417224
100441,98330.89640885218
100442,120289.62852996928
100443,54280.97834674168
100444,138473.88038061603
100445,108813.96037745188
100446,134060.55815146375
100447,99533.60556032092
100448,52396.84526060123
100449,123983.18867161594
100450,113688.03615036227
100451,105984.22699683007
100452,95716.84222083334
100453,135493.69593520882
100454,95386.56109521931
100455,112769.53891251274
